,names,n
497,"('ALARCON', 'ARANDA')",1
498,"('ALARCON', 'BETANCOURT')",2
499,"('ALARCON', 'CARRENO')",1
500,"('ALARCON', 'CASTILLO')",1
501,"('ALARCON', 'CATALDO')",2
502,"('ALARCON', 'CORTES')",1
503,"('ALARCON', 'DURAN')",1
504,"('ALARCON', 'ESCALONA')",1
505,"('ALARCON', 'FARIAS')",1
506,"('ALARCON', 'FIGUEROA')",1
507,"('ALARCON', 'FLORES')",1
508,"('ALARCON', 'GONZALEZ')",3
509,"('ALARCON', 'INOSTROZA')",1
510,"('ALARCON', 'KRAM')",1
511,"('ALARCON', 'MILLAR')",1
512,"('ALARCON', 'MORALES')",1
513,"('ALARCON', 'ORELLANA')",2
514,"('ALARCON', 'PENA')",1
515,"('ALARCON', 'PEREDO')",2
516,"('ALARCON', 'RAMIREZ')",1
517,"('ALARCON', 'ROJAS')",3
518,"('ALARCON', 'TELLO')",1
519,"('ALARCON', 'VIDAL')",1
520,"('ALARCON', 'VILLALONGA')",2
521,"('ALBANES', 'ALBANES')",2
522,"('ALBANES', 'ARAYA')",1
523,"('ALBANES', 'GONZALEZ')",1
524,"('ALBANES', 'ROJAS')",1
525,"('ALBANEZ', 'ARACENA')",1
526,"('ALBANEZ', 'CASTRO')",1
527,"('ALBANEZ', 'GONZALEZ')",1
528,"('ALBANEZ', 'LAMAS')",1
529,"('ALBANEZ', 'LOPEZ')",1
530,"('ALBANEZ', 'NUNEZ')",1
531,"('ALBANEZ', 'RAMOS')",1
532,"('ALBANEZ', 'ROBLES')",1
533,"('ALBANEZ', 'VIGORENA')",1
534,"('ALBANEZ', 'ZEPEDA')",1
535,"('ALBARADO', 'MUNOZ')",1
536,"('ALBARNEZ', 'CANALES')",1
537,"('ALBARNEZ', 'CERDA')",1
538,"('ALBARNEZ', 'MORALES')",1
539,"('ALBARRACIN', 'CAMPUSANO')",1
540,"('ALBARRAN', 'ARAYA')",1
541,"('ALBINA', 'CONTRERAS')",2
542,"('ALBINA', 'FONTTZ')",1
543,"('ALBINA', 'GUERRA')",1
544,"('ALBINA', 'LAZO')",1
545,"('ALBORNOZ', 'CASTILLO')",2
546,"('ALBORNOZ', 'GARRIDO')",1
547,"('ALBORNOZ', 'GONZALEZ')",2
548,"('ALBORNOZ', 'MUNOZ')",1
549,"('ALBORNOZ', 'RIVERA')",1
550,"('ALBORNOZ', 'SCHELL')",1
551,"('ALBORNOZ', 'TRUJILLO')",1
552,"('ALBORNOZ', 'VELASQUEZ')",1
553,"('ALBURQUENQUE', 'ALBURQUENQUE')",1
