,names,n
520,"('AGUERO', 'VILLARROEL')",2
521,"('AGUIAR', 'MENARES')",1
522,"('AGUIAR', 'MUNITA')",1
523,"('AGUILA', 'ABAZOLA')",1
524,"('AGUILA', 'AGUILA')",1
525,"('AGUILA', 'ARIAS')",1
526,"('AGUILA', 'DONOSO')",1
527,"('AGUILA', 'FERNANDEZ')",2
528,"('AGUILA', 'MALDONADO')",1
529,"('AGUILA', 'MATURANA')",1
530,"('AGUILA', 'MENDEZ')",1
531,"('AGUILA', 'PARRA')",1
532,"('AGUILA', 'REBOLLEDO')",2
533,"('AGUILA', 'VALLADARES')",1
534,"('AGUILA', 'VASQUEZ')",1
535,"('AGUILA', 'VERA')",1
536,"('AGUILANTE', 'CLAVIJO')",1
537,"('AGUILAR', 'ABAD')",1
538,"('AGUILAR', 'ABALLAY')",1
539,"('AGUILAR', 'ACUNA')",1
540,"('AGUILAR', 'ALBARRACIN')",1
541,"('AGUILAR', 'ALVARADO')",1
542,"('AGUILAR', 'ALVAREZ')",2
543,"('AGUILAR', 'ANRIQUEZ')",1
544,"('AGUILAR', 'ANTONIN')",1
545,"('AGUILAR', 'AREVALO')",2
546,"('AGUILAR', 'BESTARD')",1
547,"('AGUILAR', 'BORQUEZ')",1
548,"('AGUILAR', 'BRITO')",1
549,"('AGUILAR', 'BUXTON')",1
550,"('AGUILAR', 'CABALLERO')",1
551,"('AGUILAR', 'CAMPANA')",1
552,"('AGUILAR', 'CAMPOS')",2
553,"('AGUILAR', 'CANELO')",1
554,"('AGUILAR', 'CARRETERO')",1
555,"('AGUILAR', 'CASTELLON')",2
556,"('AGUILAR', 'CASTILLO')",1
557,"('AGUILAR', 'CAVALLO')",1
558,"('AGUILAR', 'CAVIERES')",1
559,"('AGUILAR', 'CHAMORRO')",1
560,"('AGUILAR', 'CORTES')",2
561,"('AGUILAR', 'DAZA')",1
562,"('AGUILAR', 'ESCUDERO')",1
563,"('AGUILAR', 'FERREIRA')",1
564,"('AGUILAR', 'FREDES')",1
565,"('AGUILAR', 'FUENTES')",2
566,"('AGUILAR', 'GALINDO')",1
567,"('AGUILAR', 'GARCIA')",1
568,"('AGUILAR', 'GODOY')",3
569,"('AGUILAR', 'GUZMAN')",1
570,"('AGUILAR', 'LABRANA')",2
571,"('AGUILAR', 'LOBOS')",1
572,"('AGUILAR', 'LUCERO')",2
573,"('AGUILAR', 'MALDONADO')",3
574,"('AGUILAR', 'MARCHANT')",1
575,"('AGUILAR', 'MUNOZ')",1
576,"('AGUILAR', 'OJEDA')",1
577,"('AGUILAR', 'OYANADER')",1
578,"('AGUILAR', 'PARDO')",3
579,"('AGUILAR', 'QUEZADA')",1
580,"('AGUILAR', 'REYES')",1
581,"('AGUILAR', 'RIVERO')",1
582,"('AGUILAR', 'RODRIGUEZ')",1
583,"('AGUILAR', 'ROZAS')",1
584,"('AGUILAR', 'SANCHEZ')",2
585,"('AGUILAR', 'SANTANA')",1
586,"('AGUILAR', 'SEGOVIA')",1
587,"('AGUILAR', 'SEPULVEDA')",2
588,"('AGUILAR', 'SILVA')",4
589,"('AGUILAR', 'SOTO')",2
590,"('AGUILAR', 'SUAREZ')",2
591,"('AGUILAR', 'TORRES')",2
592,"('AGUILAR', 'VALDES')",1
593,"('AGUILAR', 'VALLEJOS')",1
594,"('AGUILAR', 'VARAS')",2
595,"('AGUILAR', 'VENEGAS')",1
596,"('AGUILAR', 'VERGARA')",2
597,"('AGUILAR', 'VOLTA')",1
598,"('AGUILAR', 'WILLEMBRINCK')",1
599,"('AGUILERA', 'ACEVEDO')",1
600,"('AGUILERA', 'AGUILERA')",5
601,"('AGUILERA', 'ALVAREZ')",2
602,"('AGUILERA', 'AMAYA')",1
603,"('AGUILERA', 'AMPUERO')",1
604,"('AGUILERA', 'ARAYA')",6
605,"('AGUILERA', 'ARGANDONA')",1
606,"('AGUILERA', 'ARIAS')",1
607,"('AGUILERA', 'ARMIJO')",1
608,"('AGUILERA', 'AROS')",2
609,"('AGUILERA', 'ARTEAGA')",1
610,"('AGUILERA', 'ASTUDILLO')",2
611,"('AGUILERA', 'AVALOS')",1
612,"('AGUILERA', 'AVARIA')",1
613,"('AGUILERA', 'AVILA')",2
614,"('AGUILERA', 'BARRERA')",2
615,"('AGUILERA', 'BARRIOS')",1
616,"('AGUILERA', 'BEIZA')",1
617,"('AGUILERA', 'BEOVIDES')",2
618,"('AGUILERA', 'BERRIOS')",1
619,"('AGUILERA', 'BRAVO')",1
620,"('AGUILERA', 'BRICENO')",1
621,"('AGUILERA', 'CABRERA')",4
622,"('AGUILERA', 'CALISTO')",1
623,"('AGUILERA', 'CAMUS')",1
624,"('AGUILERA', 'CARCAMO')",3
