,names,n
592,"('ARIAS', 'SAAVEDRA')",1
593,"('ARIAS', 'SANTOS')",2
594,"('ARIAS', 'VILLAVICENCIO')",1
595,"('ARISMENDI', 'CRUZ')",1
596,"('ARISMENDI', 'ROJAS')",1
597,"('ARMELLA', 'GALVEZ')",1
598,"('ARMIJO', 'LEIVA')",1
599,"('AROCA', 'PLAZA')",1
600,"('AROCHAS', 'SALFATTI')",1
601,"('AROS', 'CORTEZ')",1
602,"('AROS', 'FIERRO')",1
603,"('AROS', 'MURA')",1
604,"('AROS', 'QUINTANA')",1
605,"('AROZAMENA', 'VELASQUEZ')",1
606,"('ARQUEROS', 'VELIZ')",2
607,"('ARQUEZ', 'MENDOZA')",1
608,"('ARRATIA', 'FERREIRA')",1
609,"('ARRATIA', 'TAPIA')",1
610,"('ARREDONDO', 'DIAZ')",4
611,"('ARREDONDO', 'FERRANDO')",1
612,"('ARREDONDO', 'GONZALEZ')",2
613,"('ARREDONDO', 'ORTEGA')",1
614,"('ARREDONDO', 'VERGARA')",1
615,"('ARREDONDO', 'YANAHUAY')",1
616,"('ARREDONDO', 'ZURITA')",1
617,"('ARREY', 'PALACIOS')",1
618,"('ARRIAGADA', 'ARAYA')",1
619,"('ARRIAGADA', 'BENITEZ')",1
620,"('ARRIAGADA', 'CANCINO')",1
