,names,n
327,"('AGREDA', 'PEREZ')",1
328,"('AGUAYO', 'ACUNA')",1
329,"('AGUAYO', 'AGUAYO')",5
330,"('AGUAYO', 'ANA')",2
331,"('AGUAYO', 'ARAVENA')",1
332,"('AGUAYO', 'ARRIAGADA')",3
333,"('AGUAYO', 'BARRA')",1
334,"('AGUAYO', 'BASTIAS')",1
335,"('AGUAYO', 'BURGOS')",1
336,"('AGUAYO', 'CARRILLO')",2
337,"('AGUAYO', 'CEA')",1
338,"('AGUAYO', 'CONCHA')",2
339,"('AGUAYO', 'DOMINGUEZ')",2
340,"('AGUAYO', 'ESPANA')",1
341,"('AGUAYO', 'FAUNDEZ')",2
342,"('AGUAYO', 'FERNANDEZ')",1
343,"('AGUAYO', 'GOMEZ')",3
344,"('AGUAYO', 'GONZALEZ')",5
345,"('AGUAYO', 'HUILCAPAN')",1
346,"('AGUAYO', 'ITURRIAGA')",1
347,"('AGUAYO', 'LAGOS')",2
348,"('AGUAYO', 'LOPEZ')",1
349,"('AGUAYO', 'MALDONADO')",1
350,"('AGUAYO', 'MARILEO')",1
351,"('AGUAYO', 'MATAMALA')",1
352,"('AGUAYO', 'MOLINA')",1
353,"('AGUAYO', 'MORAGA')",1
354,"('AGUAYO', 'MUNOZ')",2
355,"('AGUAYO', 'NAVARRO')",2
356,"('AGUAYO', 'NOVOA')",1
357,"('AGUAYO', 'OLIVA')",1
358,"('AGUAYO', 'ORTEGA')",1
359,"('AGUAYO', 'OSVALDO')",2
360,"('AGUAYO', 'OTTO')",2
361,"('AGUAYO', 'PENA')",1
362,"('AGUAYO', 'PEREZ')",2
363,"('AGUAYO', 'RIVEROS')",1
364,"('AGUAYO', 'RODRIGUEZ')",1
365,"('AGUAYO', 'SALAZAR')",1
366,"('AGUAYO', 'SOLDINI')",1
367,"('AGUAYO', 'TAPIA')",4
368,"('AGUAYO', 'VENTURELLI')",1
369,"('AGUAYO', 'VERGARA')",1
370,"('AGUERO', 'ANDRADE')",1
371,"('AGUERO', 'ARIAS')",2
372,"('AGUERO', 'BURGOS')",1
373,"('AGUERO', 'ESPINOZA')",1
374,"('AGUERO', 'FRANCO')",2
375,"('AGUERO', 'GATICA')",1
376,"('AGUERO', 'NUNEZ')",2
377,"('AGUERO', 'ONEL')",1
378,"('AGUERO', 'PAREDES')",1
379,"('AGUERO', 'POBLETE')",1
380,"('AGUERO', 'SEGUEL')",1
381,"('AGUERO', 'TORRES')",1
382,"('AGUIAR', 'VALENZUELA')",1
383,"('AGUIL', 'TECA')",1
384,"('AGUILA', 'ARIAS')",1
385,"('AGUILA', 'CARRASCO')",1
386,"('AGUILA', 'CONTRERAS')",1
387,"('AGUILA', 'GONZALEZ')",1
388,"('AGUILA', 'MALVINO')",1
389,"('AGUILA', 'NUNEZ')",1
390,"('AGUILA', 'OLIVERA')",1
391,"('AGUILA', 'OPORTO')",1
392,"('AGUILA', 'PENA')",2
393,"('AGUILA', 'RIQUELME')",2
394,"('AGUILA', 'SANDOVAL')",1
395,"('AGUILA', 'SOTO')",1
396,"('AGUILA', 'URIBE')",1
397,"('AGUILA', 'VARGAS')",1
398,"('AGUILAR', 'AGUILAR')",1
399,"('AGUILAR', 'AZOCAR')",1
400,"('AGUILAR', 'BERGER')",1
401,"('AGUILAR', 'BRIONES')",1
402,"('AGUILAR', 'CABALIN')",3
403,"('AGUILAR', 'FREZ')",1
404,"('AGUILAR', 'FUENTES')",2
405,"('AGUILAR', 'GARRIDO')",2
406,"('AGUILAR', 'HENRIQUEZ')",2
407,"('AGUILAR', 'ILMEN')",1
408,"('AGUILAR', 'LIENQUEO')",1
409,"('AGUILAR', 'LUCO')",2
410,"('AGUILAR', 'MAITRE')",1
411,"('AGUILAR', 'MATAMALA')",1
412,"('AGUILAR', 'MENARES')",1
413,"('AGUILAR', 'MORALES')",2
414,"('AGUILAR', 'MUNOZ')",1
415,"('AGUILAR', 'OLIVARES')",1
416,"('AGUILAR', 'OPAZO')",1
417,"('AGUILAR', 'QUINTUPRAI')",1
418,"('AGUILAR', 'RIVERAS')",1
419,"('AGUILAR', 'ROCA')",1
420,"('AGUILAR', 'SAEZ')",1
421,"('AGUILAR', 'VIDAL')",2
422,"('AGUILAR', 'VIVERO')",2
423,"('AGUILAR', 'YANEZ')",1
424,"('AGUILERA', 'ABURTO')",1
425,"('AGUILERA', 'AGUILERA')",4
426,"('AGUILERA', 'ANANIAS')",1
427,"('AGUILERA', 'ANTINIR')",2
428,"('AGUILERA', 'APABLAZA')",2
429,"('AGUILERA', 'ARCE')",1
430,"('AGUILERA', 'ARRIAGADA')",2
431,"('AGUILERA', 'ARTIGAS')",2
432,"('AGUILERA', 'ASTETE')",1
433,"('AGUILERA', 'ASTORGA')",2
434,"('AGUILERA', 'BELTRAN')",1
435,"('AGUILERA', 'BENEDETTI')",1
436,"('AGUILERA', 'BRAVO')",3
437,"('AGUILERA', 'CAMPOS')",1
438,"('AGUILERA', 'CANO')",1
439,"('AGUILERA', 'CANOVAS')",2
440,"('AGUILERA', 'CARRILLO')",2
441,"('AGUILERA', 'CASTRO')",4
442,"('AGUILERA', 'CAYUL')",1
443,"('AGUILERA', 'CEA')",2
444,"('AGUILERA', 'CHAVEZ')",2
445,"('AGUILERA', 'CHIHUAY')",1
446,"('AGUILERA', 'CID')",1
447,"('AGUILERA', 'CONCHA')",2
448,"('AGUILERA', 'CONEJEROS')",2
449,"('AGUILERA', 'CORRALES')",2
450,"('AGUILERA', 'DONOSO')",1
451,"('AGUILERA', 'ERICES')",1
452,"('AGUILERA', 'FERNANDEZ')",3
453,"('AGUILERA', 'FRANCO')",3
454,"('AGUILERA', 'FUENTES')",1
455,"('AGUILERA', 'GALLARDO')",1
456,"('AGUILERA', 'GALLEGOS')",1
457,"('AGUILERA', 'GONZALEZ')",7
458,"('AGUILERA', 'GUTIERREZ')",1
459,"('AGUILERA', 'HENRIQUEZ')",1
460,"('AGUILERA', 'HERNANDEZ')",2
461,"('AGUILERA', 'HUENCHUMAN')",1
462,"('AGUILERA', 'ILLANES')",1
463,"('AGUILERA', 'INOSTROZA')",2
464,"('AGUILERA', 'JACCARD')",2
465,"('AGUILERA', 'JARA')",2
466,"('AGUILERA', 'JUAN')",2
467,"('AGUILERA', 'LAGOS')",2
468,"('AGUILERA', 'LANDEROS')",2
469,"('AGUILERA', 'LEIVA')",2
470,"('AGUILERA', 'LINCO')",1
471,"('AGUILERA', 'LUNA')",5
472,"('AGUILERA', 'MAINHARD')",1
473,"('AGUILERA', 'MALDONADO')",1
474,"('AGUILERA', 'MANRIQUEZ')",3
475,"('AGUILERA', 'MARTINEZ')",2
476,"('AGUILERA', 'MELLADO')",1
477,"('AGUILERA', 'MELLICO')",1
478,"('AGUILERA', 'MENDEZ')",1
479,"('AGUILERA', 'MOLINA')",3
480,"('AGUILERA', 'MONTECINO')",1
481,"('AGUILERA', 'MORALES')",3
482,"('AGUILERA', 'MORENO')",1
483,"('AGUILERA', 'NAVARRETE')",1
484,"('AGUILERA', 'NUNEZ')",1
485,"('AGUILERA', 'OVIEDO')",1
486,"('AGUILERA', 'OYARZUN')",1
487,"('AGUILERA', 'PACHECO')",4
488,"('AGUILERA', 'PAILLALEF')",1
489,"('AGUILERA', 'PAILLAO')",1
490,"('AGUILERA', 'PANINAO')",1
491,"('AGUILERA', 'PARRA')",4
492,"('AGUILERA', 'PATINO')",1
493,"('AGUILERA', 'PAUBLA')",1
494,"('AGUILERA', 'PEREZ')",3
495,"('AGUILERA', 'POBLETE')",1
496,"('AGUILERA', 'QUEVEDO')",3
497,"('AGUILERA', 'QUEZADA')",1
498,"('AGUILERA', 'QUINTUMAN')",1
499,"('AGUILERA', 'REBOLLEDO')",1
500,"('AGUILERA', 'REGINA')",2
501,"('AGUILERA', 'RIQUELME')",4
502,"('AGUILERA', 'RIVAS')",1
503,"('AGUILERA', 'RIVERO')",2
504,"('AGUILERA', 'RODRIGUEZ')",1
505,"('AGUILERA', 'ROJAS')",3
506,"('AGUILERA', 'ROMAN')",2
507,"('AGUILERA', 'ROSALES')",1
508,"('AGUILERA', 'ROSSI')",1
509,"('AGUILERA', 'SAAVEDRA')",2
510,"('AGUILERA', 'SAEZ')",4
511,"('AGUILERA', 'SALAZAR')",1
512,"('AGUILERA', 'SALDIAS')",4
513,"('AGUILERA', 'SERENO')",1
514,"('AGUILERA', 'SILVA')",1
515,"('AGUILERA', 'TALADRIZ')",1
516,"('AGUILERA', 'TOLEDO')",1
517,"('AGUILERA', 'TOLOZA')",1
518,"('AGUILERA', 'ULLOA')",1
519,"('AGUILERA', 'UMANA')",1
520,"('AGUILERA', 'VALENZUELA')",2
521,"('AGUILERA', 'VALLADARES')",1
522,"('AGUILERA', 'VALLEJOS')",1
523,"('AGUILERA', 'VASQUEZ')",3
524,"('AGUILERA', 'VEGA')",1
525,"('AGUILERA', 'VELASQUEZ')",1
526,"('AGUILERA', 'VERGARA')",1
527,"('AGUILERA', 'VIVALLO')",1
528,"('AGUILLON', 'AGUILLON')",1
529,"('AGUILLON', 'HERRERA')",1
530,"('AGUILLON', 'MONSALVEZ')",2
531,"('AGUILLON', 'MUNOZ')",1
532,"('AGUILLON', 'OSSES')",1
533,"('AGUILLON', 'TORRES')",1
534,"('AGUIRRE', 'ACEVEDO')",1
535,"('AGUIRRE', 'ARENAS')",1
536,"('AGUIRRE', 'AREVALO')",1
537,"('AGUIRRE', 'BARRA')",1
538,"('AGUIRRE', 'DIEZ')",1
539,"('AGUIRRE', 'FARIAS')",1
540,"('AGUIRRE', 'GUZMAN')",1
541,"('AGUIRRE', 'MADRID')",1
542,"('AGUIRRE', 'OJEDA')",1
543,"('AGUIRRE', 'RODRIGUEZ')",1
544,"('AGUIRRE', 'SEGUEL')",1
545,"('AGURTO', 'CADENA')",1
546,"('AGURTO', 'CARDENAS')",1
547,"('AGURTO', 'CIFUENTES')",1
548,"('AGURTO', 'ELIAS')",1
549,"('AGURTO', 'ESPINOZA')",1
550,"('AGURTO', 'LEAL')",3
551,"('AGURTO', 'MARDONES')",1
552,"('AGURTO', 'MENDOZA')",1
553,"('AGURTO', 'MULLER')",1
554,"('AGURTO', 'OCARES')",1
555,"('AGURTO', 'OLAVE')",2
556,"('AGURTO', 'PALMA')",1
557,"('AGURTO', 'RAMIREZ')",2
558,"('AGURTO', 'RIVAS')",1
559,"('AGURTO', 'ROJAS')",3
560,"('AGURTO', 'ROSALES')",2
561,"('AGURTO', 'RUBILAR')",1
562,"('AGURTO', 'SAEZ')",2
563,"('AGURTO', 'SOTO')",1
564,"('AGURTO', 'VILLANUEVA')",1
565,"('AHILLA', 'VERGARA')",1
566,"('AHUMADA', 'ASTETE')",1
