,names,n
480,"('AGUILERA', 'HERNRIQUEZ')",1
481,"('AGUILERA', 'HIRZER')",1
482,"('AGUILERA', 'LIRA')",2
483,"('AGUILERA', 'LORCA')",1
484,"('AGUILERA', 'LUENGO')",1
485,"('AGUILERA', 'MALDONADO')",1
486,"('AGUILERA', 'MEDEL')",1
487,"('AGUILERA', 'MOLINA')",1
488,"('AGUILERA', 'MUNOZ')",2
489,"('AGUILERA', 'OLEA')",1
490,"('AGUILERA', 'ORTEGA')",1
491,"('AGUILERA', 'OSORIO')",1
492,"('AGUILERA', 'OVIEDO')",2
493,"('AGUILERA', 'PALACIOS')",3
494,"('AGUILERA', 'PAVEZ')",1
495,"('AGUILERA', 'PINILLA')",1
496,"('AGUILERA', 'RAMIREZ')",1
497,"('AGUILERA', 'RETAMAL')",1
498,"('AGUILERA', 'RIOS')",2
499,"('AGUILERA', 'RIVERA')",1
500,"('AGUILERA', 'ROJAS')",10
501,"('AGUILERA', 'RUBIO')",3
502,"('AGUILERA', 'SALAS')",1
503,"('AGUILERA', 'SALDIAS')",1
504,"('AGUILERA', 'SALINAS')",1
505,"('AGUILERA', 'SANCHEZ')",2
506,"('AGUILERA', 'SANTANDER')",1
507,"('AGUILERA', 'SASSO')",1
508,"('AGUILERA', 'SERGIO')",1
509,"('AGUILERA', 'TAPIA')",1
510,"('AGUILERA', 'TEBRICH')",1
511,"('AGUILERA', 'TORRES')",2
512,"('AGUILERA', 'UBILLA')",2
513,"('AGUILERA', 'URZUA')",1
514,"('AGUILERA', 'VALDES')",1
515,"('AGUILERA', 'VALDIVIA')",2
516,"('AGUILERA', 'VASQUEZ')",3
517,"('AGUILERA', 'VERGARA')",4
518,"('AGUILERA', 'VIDAL')",2
519,"('AGUILERA', 'ZAMBRANO')",1
520,"('AGUILLON', 'MEDEL')",1
521,"('AGUILO', 'CORREA')",1
522,"('AGUIRRE', 'ABARCA')",1
523,"('AGUIRRE', 'ARAYA')",1
524,"('AGUIRRE', 'BAEZA')",2
525,"('AGUIRRE', 'BECERRA')",2
526,"('AGUIRRE', 'BUSTOS')",1
527,"('AGUIRRE', 'CACERES')",2
528,"('AGUIRRE', 'CAMPOSANO')",1
529,"('AGUIRRE', 'CARO')",2
530,"('AGUIRRE', 'CARRASCO')",1
531,"('AGUIRRE', 'CIPE')",1
532,"('AGUIRRE', 'CORREA')",2
533,"('AGUIRRE', 'CORTES')",1
534,"('AGUIRRE', 'CUADRA')",2
535,"('AGUIRRE', 'DOMINGUEZ')",1
536,"('AGUIRRE', 'DONOSO')",1
537,"('AGUIRRE', 'HUECHUCURA')",1
538,"('AGUIRRE', 'LATORRE')",1
539,"('AGUIRRE', 'MILLAN')",1
540,"('AGUIRRE', 'MIRANDA')",1
541,"('AGUIRRE', 'POBLETE')",1
542,"('AGUIRRE', 'QUINTEROS')",2
543,"('AGUIRRE', 'RETAMAL')",1
544,"('AGUIRRE', 'REYES')",1
545,"('AGUIRRE', 'RIVERA')",1
546,"('AGUIRRE', 'RODRIGUEZ')",1
547,"('AGUIRRE', 'ROJAS')",2
548,"('AGUIRRE', 'ROSEMBAUM')",1
549,"('AGUIRRE', 'ROWE')",1
550,"('AGUIRRE', 'RUBIO')",2
551,"('AGUIRRE', 'SALGADO')",1
552,"('AGUIRRE', 'SILVA')",1
553,"('AGUIRRE', 'TELLO')",1
554,"('AGUIRRE', 'TONCIO')",1
555,"('AGUIRRE', 'VARGAS')",2
556,"('AGUIRRE', 'VASQUEZ')",3
557,"('AGUIRRE', 'YANEZ')",2
558,"('AGURTO', 'AGURTO')",1
559,"('AGURTO', 'ARAVENA')",1
560,"('AGURTO', 'CELIS')",1
561,"('AGURTO', 'CUADRA')",2
562,"('AGURTO', 'GONZALEZ')",2
563,"('AGURTO', 'LOBOS')",1
564,"('AGURTO', 'MATUS')",1
565,"('AGURTO', 'MORA')",1
566,"('AGURTO', 'SEPULVEDA')",1
567,"('AHUMADA', 'AGUIRRE')",1
568,"('AHUMADA', 'AGURTO')",1
569,"('AHUMADA', 'AHUMADA')",2
570,"('AHUMADA', 'ALVARADO')",1
571,"('AHUMADA', 'ANDRADE')",1
572,"('AHUMADA', 'ARAVENA')",3
573,"('AHUMADA', 'ARGOMEDO')",2
574,"('AHUMADA', 'AROS')",1
575,"('AHUMADA', 'AVENDANO')",2
576,"('AHUMADA', 'AVILA')",2
577,"('AHUMADA', 'BERNAL')",1
578,"('AHUMADA', 'BRAVO')",1
579,"('AHUMADA', 'CARRASCO')",1
580,"('AHUMADA', 'CESPEDE')",1
581,"('AHUMADA', 'CONDE')",1
582,"('AHUMADA', 'CONTRERAS')",3
583,"('AHUMADA', 'CORNEJO')",3
584,"('AHUMADA', 'CRISTI')",1
585,"('AHUMADA', 'CRUZ')",1
586,"('AHUMADA', 'DIAZ')",1
587,"('AHUMADA', 'GALAZ')",1
588,"('AHUMADA', 'GARCIA')",2
589,"('AHUMADA', 'GOMEZ')",1
590,"('AHUMADA', 'GONZALEZ')",4
591,"('AHUMADA', 'GUAJARDO')",2
592,"('AHUMADA', 'HERNANDEZ')",1
593,"('AHUMADA', 'HERRERA')",1
594,"('AHUMADA', 'LAGOS')",1
595,"('AHUMADA', 'LAGUNA')",1
596,"('AHUMADA', 'LEIVA')",1
597,"('AHUMADA', 'LIRA')",1
598,"('AHUMADA', 'LOBOS')",1
599,"('AHUMADA', 'LUCERO')",1
600,"('AHUMADA', 'MARDONES')",1
601,"('AHUMADA', 'MARTINEZ')",1
602,"('AHUMADA', 'MENA')",2
603,"('AHUMADA', 'MIRANDA')",3
604,"('AHUMADA', 'MORAN')",3
605,"('AHUMADA', 'MORENO')",1
606,"('AHUMADA', 'MUNOZ')",4
607,"('AHUMADA', 'OLEA')",1
608,"('AHUMADA', 'OLMEDO')",1
609,"('AHUMADA', 'OREGON')",1
610,"('AHUMADA', 'PAVEZ')",1
611,"('AHUMADA', 'PENA')",5
612,"('AHUMADA', 'PEREZ')",6
613,"('AHUMADA', 'PINO')",3
614,"('AHUMADA', 'RIOS')",1
615,"('AHUMADA', 'RIVEROS')",1
616,"('AHUMADA', 'ROSSEL')",1
617,"('AHUMADA', 'SALINAS')",1
618,"('AHUMADA', 'SALVATIERRA')",1
619,"('AHUMADA', 'SANTIBANEZ')",1
620,"('AHUMADA', 'SEPULVEDA')",4
621,"('AHUMADA', 'SOTELO')",1
622,"('AHUMADA', 'SOTO')",4
623,"('AHUMADA', 'TOBAR')",3
