,names,n
564,"('AGUILERA', 'OJEDA')",1
565,"('AGUILERA', 'OLIVARES')",1
566,"('AGUILERA', 'ONATE')",2
567,"('AGUILERA', 'OSORIO')",1
568,"('AGUILERA', 'OYANEDEL')",1
569,"('AGUILERA', 'PEREZ')",3
570,"('AGUILERA', 'QUEZADA')",1
571,"('AGUILERA', 'RODRIGUEZ')",2
572,"('AGUILERA', 'RUIZ')",2
573,"('AGUILERA', 'SALINAS')",2
574,"('AGUILERA', 'SCHOFER')",1
575,"('AGUILERA', 'SILVA')",2
576,"('AGUILERA', 'SUAZO')",1
577,"('AGUILERA', 'TAPIA')",1
578,"('AGUILERA', 'TORREJON')",1
579,"('AGUILERA', 'URIBE')",1
580,"('AGUILERA', 'URRIAGA')",2
581,"('AGUILERA', 'VALLE')",1
582,"('AGUILERA', 'VARGAS')",2
583,"('AGUILERA', 'VASQUEZ')",2
584,"('AGUILERA', 'VEAS')",1
585,"('AGUILERA', 'VELASQUEZ')",3
586,"('AGUILLON', 'TRONCOZO')",2
587,"('AGUIRRE', 'ACEITON')",1
588,"('AGUIRRE', 'ARRIAGADA')",1
589,"('AGUIRRE', 'BARRA')",1
590,"('AGUIRRE', 'CHAVEZ')",1
591,"('AGUIRRE', 'HURTADO')",1
592,"('AGUIRRE', 'LEMUS')",1
593,"('AGUIRRE', 'MATUS')",1
594,"('AGUIRRE', 'MOYA')",1
595,"('AGUIRRE', 'MOYANO')",2
596,"('AGUIRRE', 'MUHLE')",1
597,"('AGUIRRE', 'OSSA')",1
598,"('AGUIRRE', 'RAMIREZ')",3
599,"('AGUIRRE', 'TAPIA')",1
600,"('AGUIRRE', 'VIDELA')",1
601,"('AGUIRRE', 'VILLAR')",1
602,"('AGUIRRE', 'VIVANCO')",1
603,"('AGURTO', 'CENDOYA')",1
604,"('AGURTO', 'LOPEZ')",1
605,"('AGURTO', 'OYARZUN')",1
606,"('AGURTO', 'PIUCOL')",1
607,"('AGURTO', 'VELASQUEZ')",2
608,"('AHRENS', 'ALARCON')",1
609,"('AHRENS', 'BOSKAMP')",4
610,"('AHUIL', 'VARGAS')",1
611,"('AHUMADA', 'ALVAREZ')",1
612,"('AHUMADA', 'BECKER')",1
613,"('AHUMADA', 'CAMPOS')",1
614,"('AHUMADA', 'CASTILLO')",1
615,"('AHUMADA', 'LOPEZ')",1
616,"('AHUMADA', 'MALDONADO')",2
617,"('AHUMADA', 'OJEDA')",1
618,"('AHUMADA', 'PEREZ')",1
619,"('AHUMADA', 'SANDOVAL')",1
620,"('AHUMADA', 'ZAMORANO')",1
621,"('AICHELE', 'BURGOS')",1
622,"('AICHELE', 'MARTINEZ')",1
623,"('AICHELE', 'PADILLA')",1
624,"('AICHELE', 'SALDIVIA')",1
625,"('AICON', 'CUYUL')",1
626,"('AICON', 'POBLETE')",1
627,"('AILEF', 'CURRIAN')",1
